aba,origem,panel_name,schema_tabelas,schema_tabelas_secundarias,status,tabelas,tabelas_secundarias,workspace
silver_power_bi_growth,PediaoRafa,null,donus_kitchen_acquisition,donus_kitchen_data,null,leads_cadencia_normal,full_balance_changes,null
silver_power_bi_growth,#N/A,null,donus_kitchen_acquisition,donus_kitchen_data,null,leads_cadencia_normal,hb_vw_base_25k,null
silver_power_bi_growth,#N/A,null,donus_kitchen_acquisition,donus_kitchen,null,leads_cadencia_normal,sheet_bees_black_status_negociacao,null
silver_power_bi_growth,#N/A,null,donus_kitchen_acquisition,donus_kitchen_data,null,leads_cadencia_normal,contratacao_pos,null
silver_power_bi_growth,#N/A,null,donus_kitchen_acquisition,donus_kitchen,null,leads_carrinho_abandonado,parceiros_pos_carrinho_abandonado,null
silver_power_bi_growth,tabelasmapeadas,null,donus_kitchen_acquisition,donus_serving,null,leads_carrinho_abandonado,donus_customer,null
silver_power_bi_growth,BeesBankmongocollection:banking-pix,null,donus_kitchen_acquisition,donus_kitchen,null,leads_carrinho_abandonado,banking_pix_entries,null
silver_power_bi_growth,TimeBeesBank,null,donus_kitchen_acquisition,donus_kitchen_data,null,leads_carrinho_abandonado,match_ambev_edv,null
silver_power_bi_growth,IrisDatashare:abfss://iguazudatalakeraw@gblstorageiguazuprod001.dfs.core.windows.net/irisraw/clientes/Clientes/,null,donus_kitchen_acquisition,iris_kitchen,null,leads_carrinho_abandonado,ambev_clientes,null
silver_power_bi_growth,#N/A,null,donus_kitchen_acquisition,donus_kitchen,null,leads_carrinho_abandonado,parceiros_pos,null
silver_power_bi_growth,PediaoRafa,null,donus_kitchen_acquisition,donus_kitchen_data,null,leads_carrinho_abandonado,full_balance_changes,null
silver_power_bi_growth,#N/A,null,donus_kitchen_acquisition,donus_kitchen_data,null,leads_carrinho_abandonado,hb_vw_base_25k,null
silver_power_bi_growth,#N/A,null,donus_kitchen_acquisition,donus_kitchen,null,leads_carrinho_abandonado,sheet_bees_black_status_negociacao,null
silver_power_bi_growth,#N/A,null,donus_kitchen_acquisition,donus_kitchen_data,null,leads_carrinho_abandonado,contratacao_pos,null
silver_power_bi_growth,#N/A,null,donus_kitchen_acquisition,donus_kitchen,null,leads_reaquecimento,parceiros_pos_carrinho_abandonado,null
silver_power_bi_growth,tabelasmapeadas,null,donus_kitchen_acquisition,donus_serving,null,leads_reaquecimento,donus_customer,null
silver_power_bi_growth,BeesBankmongocollection:banking-pix,null,donus_kitchen_acquisition,donus_kitchen,null,leads_reaquecimento,banking_pix_entries,null
silver_power_bi_growth,TimeBeesBank,null,donus_kitchen_acquisition,donus_kitchen_data,null,leads_reaquecimento,match_ambev_edv,null
silver_power_bi_growth,IrisDatashare:abfss://iguazudatalakeraw@gblstorageiguazuprod001.dfs.core.windows.net/irisraw/clientes/Clientes/,null,donus_kitchen_acquisition,iris_kitchen,null,leads_reaquecimento,ambev_clientes,null
silver_power_bi_growth,#N/A,null,donus_kitchen_acquisition,donus_kitchen,null,leads_reaquecimento,parceiros_pos,null
silver_power_bi_growth,PediaoRafa,null,donus_kitchen_acquisition,donus_kitchen_data,null,leads_reaquecimento,full_balance_changes,null
silver_power_bi_operations,#N/A,-,donus_kitchen_cx,donus_kitchen,false,motivos_de_chamados_30d,btg_carteira_historico,-
silver_power_bi_operations,#N/A,-,donus_kitchen_cx,donus_kitchen,false,motivos_de_chamados_30d,donus_customer_onboarding,-
silver_power_bi_operations,#N/A,-,donus_kitchen_cx,donus_kitchen,false,motivos_de_chamados_30d,conta_bar_applicationuserstatushistory,-
silver_power_bi_operations,#N/A,-,donus_kitchen_cx,donus_kitchen_core,false,motivos_de_chamados_30d,vw_top_up_list,-
silver_power_bi_operations,#N/A,-,donus_kitchen_cx,donus_kitchen_digital,false,motivos_de_chamados_30d,vw_pix_ambev,-
silver_power_bi_operations,#N/A,-,donus_kitchen_cx,donus_kitchen_credit,false,motivos_de_chamados_30d,rejeicao_ambev,-
silver_power_bi_operations,#N/A,-,donus_kitchen_cx,donus_kitchen_cx,false,contact_rate_30d,tickets_zendesk,-
silver_power_bi_operations,PediaoRafa,-,donus_kitchen_cx,donus_kitchen_data,false,contact_rate_30d,full_balance_changes,-
silver_power_bi_operations,tabelasmapeadas,-,donus_kitchen_cx,donus_serving,false,contact_rate_30d,donus_customer,-
silver_power_bi_operations,APIPartnerBTG,-,donus_kitchen_cx,donus_kitchen,false,contact_rate_30d,btg_carteira,-
silver_power_bi_operations,#N/A,-,donus_kitchen_cx,donus_kitchen,false,contact_rate_30d,btg_carteira_historico,-
silver_power_bi_operations,#N/A,-,donus_kitchen_cx,donus_kitchen,false,contact_rate_30d,donus_customer_onboarding,-
silver_power_bi_operations,#N/A,-,donus_kitchen_cx,donus_kitchen,false,contact_rate_30d,conta_bar_applicationuserstatushistory,-
silver_power_bi_operations,#N/A,-,donus_kitchen_cx,donus_kitchen_core,false,contact_rate_30d,vw_top_up_list,-
silver_power_bi_operations,#N/A,-,donus_kitchen_cx,donus_kitchen_digital,false,contact_rate_30d,vw_pix_ambev,-
silver_power_bi_operations,#N/A,-,donus_kitchen_cx,donus_kitchen_credit,false,contact_rate_30d,rejeicao_ambev,-
silver_power_bi_operations,#N/A,-,donus_kitchen_cx,donus_kitchen_cx,false,contact_rate_new,tickets_zendesk,-
silver_power_bi_operations,PediaoRafa,-,donus_kitchen_cx,donus_kitchen_data,false,contact_rate_new,full_balance_changes,-
silver_power_bi_operations,tabelasmapeadas,-,donus_kitchen_cx,donus_serving,false,contact_rate_new,donus_customer,-
silver_power_bi_operations,APIPartnerBTG,-,donus_kitchen_cx,donus_kitchen,false,contact_rate_new,btg_carteira,-
silver_power_bi_operations,#N/A,-,donus_kitchen_cx,donus_kitchen,false,contact_rate_new,btg_carteira_historico,-
silver_power_bi_operations,#N/A,-,donus_kitchen_cx,donus_kitchen,false,contact_rate_new,donus_customer_onboarding,-
silver_power_bi_operations,#N/A,-,donus_kitchen_cx,donus_kitchen,false,contact_rate_new,conta_bar_applicationuserstatushistory,-
silver_power_bi_operations,#N/A,-,donus_kitchen_cx,donus_kitchen_core,false,contact_rate_new,vw_top_up_list,-
silver_power_bi_operations,#N/A,-,donus_kitchen_cx,donus_kitchen_digital,false,contact_rate_new,vw_pix_ambev,-
silver_power_bi_operations,#N/A,-,donus_kitchen_cx,donus_kitchen_credit,false,contact_rate_new,rejeicao_ambev,-
silver_power_bi_operations,APIAdiqPartner,-,donus_kitchen_logistics,donus_kitchen,false,logistica_funil_adiq_geral,adiq_seller_list,-
silver_power_bi_operations,#N/A,-,donus_kitchen_logistics,donus_kitchen_core,false,logistica_funil_adiq_geral,vw_pos_vendas_consolidado,-
silver_power_bi_operations,TimeBeesBank,-,donus_kitchen_logistics,donus_kitchen_logistics,false,logistica_funil_adiq_geral,adiq_workfinity,-
silver_power_bi_operations,APIAdiqPartner,-,donus_kitchen_logistics,donus_kitchen,false,logistica_funil_adiq_geral,adiq_onboarding,-
silver_power_bi_operations,BeesBankMongoDBCollection:donusposonboardingdbprod,-,donus_kitchen_logistics,donus_kitchen,false,logistica_funil_adiq_geral,pos_onboarding_posregistrationdocument,-
silver_power_bi_operations,PediaoRafa,-,donus_kitchen_logistics,donus_kitchen_data,false,logistica_funil_adiq_geral,full_balance_changes,-
silver_power_bi_operations,PediaoRafa,-,donus_kitchen_cx,donus_kitchen_data,false,celula_mau_cashback,full_balance_changes,-
silver_power_bi_operations,#N/A,-,donus_kitchen_cx,donus_kitchen_cx,false,celula_mau_cashback,tickets_zendesk,-
silver_power_bi_operations,#N/A,Backoffice,donus_kitchen_cx,-,false,tickets_volume_e_tempo,null,CX
silver_power_bi_operations,#N/A,CéluladeFidelização,donus_kitchen_data,donus_kitchen_data,false,dashboard_celula_fidelizacao_identifier,dashboard_celula_fidelizacao_geral,CX
silver_power_bi_operations,#N/A,CéluladeFidelização,donus_kitchen_data,donus_kitchen,false,dashboard_celula_fidelizacao_geral,sheet_pre_churn_actionline,CX
silver_power_bi_operations,PediaoRafa,CéluladeFidelização,donus_kitchen_data,donus_kitchen_data,false,dashboard_celula_fidelizacao_transacoes,full_balance_changes,CX
silver_power_bi_operations,PediaoRafa,CéluladeFidelização,donus_kitchen_data,donus_kitchen_data,false,dashboard_celula_fidelizacao_churn,full_balance_changes,CX
silver_power_bi_operations,#N/A,CéluladeRetenção,donus_kitchen_acquisition,donus_kitchen_cx,false,celula_de_retencao,tickets_zendesk,CX
silver_power_bi_operations,PediaoRafa,CéluladeRetenção,donus_kitchen_acquisition,donus_kitchen_data,false,celula_de_retencao,full_balance_changes,CX
silver_power_bi_operations,#N/A,CéluladeRetenção,donus_kitchen_acquisition,donus_kitchen_finance,false,celula_de_retencao_comportamento,vw_rentabilidade_ltv2,CX
silver_power_bi_operations,tabelasmapeadas,CéluladeRetenção,donus_kitchen_acquisition,donus_serving,false,celula_de_retencao_comportamento,donus_customer,CX
silver_power_bi_operations,PediaoRafa,CéluladeRetenção,donus_kitchen_acquisition,donus_kitchen_data,false,celula_de_retencao_comportamento,full_balance_changes,CX
silver_power_bi_operations,#N/A,FCR,donus_kitchen_cx,-,false,tickets_zendesk,null,CX
silver_power_bi_operations,#N/A,MotivosdeChamados,donus_kitchen_cx,donus_kitchen_cx,false,motivos_de_chamados,tickets_zendesk,CX
silver_power_bi_operations,#N/A,MotivosdeChamados,donus_kitchen_cx,donus_kitchen_cx,false,motivos_de_chamados,contact_rate_new,CX
silver_power_bi_operations,#N/A,MotivosdeChamados,donus_kitchen_cx,donus_kitchen_cx,false,motivos_de_chamados,motivos_de_chamados_30d,CX
silver_power_bi_operations,#N/A,OKR'sCX,donus_kitchen_cx,-,false,tickets_zendesk,null,CX
silver_power_bi_operations,#N/A,TimedeCampo,donus_kitchen,-,false,sheet_cs_field_team_control,null,CX
silver_power_bi_operations,#N/A,Ouvidoria,donus_kitchen,-,false,sheet_controle_ouvidoria,null,CX
silver_power_bi_operations,#N/A,Tickets-Formulários,donus_kitchen_cx,-,false,tickets_volume_e_tempo,null,CX
silver_power_bi_operations,#N/A,Rechamada,donus_kitchen_cx,donus_kitchen_cx,false,rechamada_jornadas,tickets_zendesk,CX
silver_power_bi_operations,#N/A,Rechamada,donus_kitchen_cx,donus_kitchen_cx,false,rechamada_motivos,tickets_zendesk,CX
silver_power_bi_operations,#N/A,Rechamada,donus_kitchen_cx,donus_kitchen_cx,false,rechamada,tickets_zendesk,CX
silver_power_bi_operations,#N/A,FunilAdiq-Geral,donus_kitchen_logistics,-,false,logistica_funil_adiq_geral,null,Executivo
silver_power_bi_operations,TimeBeesBank,Operações-Logística,donus_kitchen_logistics,donus_kitchen_logistics,false,desinstalacao_adiq,adiq_workfinity,Executivo
silver_power_bi_operations,TimeBeesBank,Operações-Logística,donus_kitchen_logistics,donus_kitchen_data,false,desinstalacao_adiq,match_ambev_edv,Executivo
silver_power_bi_operations,tabelasmapeadas,Operações-Logística,donus_kitchen_logistics,donus_serving,false,desinstalacao_adiq,donus_customer,Executivo
silver_power_bi_operations,#N/A,Operações-Logística,donus_kitchen_logistics,-,false,logistica_funil_adiq_geral,null,Executivo
silver_power_bi_operations,TimeBeesBank,Operações-Logística,donus_kitchen_logistics,donus_kitchen_logistics,false,pos_servicos,adiq_workfinity,Executivo
silver_power_bi_operations,tabelasmapeadas,Operações-Logística,donus_kitchen_logistics,donus_serving,false,pos_servicos,donus_customer,Executivo
silver_power_bi_operations,#N/A,Operações-Logística,donus_kitchen,-,false,sheet_estoque,null,Executivo
silver_power_bi_operations,#N/A,Operações-Logística,donus_kitchen_core,-,false,vw_debit_card_funnel,null,Executivo
silver_power_bi_operations,TimeBeesBank,DesinstalaçãoPOSAdiq,donus_kitchen_logistics,donus_kitchen_logistics,false,desinstalacao_adiq,adiq_workfinity,Executivo
silver_power_bi_operations,TimeBeesBank,DesinstalaçãoPOSAdiq,donus_kitchen_logistics,donus_kitchen_data,false,desinstalacao_adiq,match_ambev_edv,Executivo
silver_power_bi_operations,tabelasmapeadas,DesinstalaçãoPOSAdiq,donus_kitchen_logistics,donus_serving,false,desinstalacao_adiq,donus_customer,Executivo
silver_power_bi_operations,PediaoRafa,LogísticaAdiq,donus_kitchen_logistics,donus_kitchen_data,false,logistica_adiq,full_balance_changes,Logística
silver_power_bi_growth,PediaoRafa,North Star,donus_kitchen_sandbox_excel,donus_kitchen_data,null,kpis_pix_ambev_on_us,full_balance_changes,Growth
silver_power_bi_growth,PediaoRafa,North Star,donus_kitchen_sandbox_excel,donus_kitchen_data,null,kpis_pix_ambev,full_balance_changes,Growth
silver_power_bi_growth,PediaoRafa,North Star,donus_kitchen_sandbox_excel,donus_kitchen_data,null,kpis_cartao,full_balance_changes,Growth
silver_power_bi_growth,PediaoRafa,North Star,donus_kitchen_sandbox_excel,donus_kitchen_data,null,kpis_PIX_QR,full_balance_changes,Growth
silver_power_bi_growth,PediaoRafa,North Star,donus_kitchen_sandbox_excel,donus_kitchen_data,null,kpis_boleto_ambev,full_balance_changes,Growth
silver_power_bi_growth,PediaoRafa,North Star,donus_kitchen_data,donus_kitchen_data,null,mau_boleto_todos,full_balance_changes,Growth
silver_power_bi_growth,PediaoRafa,North Star,donus_kitchen_sandbox_excel,donus_kitchen_data,null,kpis_boleto_geral,full_balance_changes,Growth
silver_power_bi_growth,PediaoRafa,North Star,donus_kitchen_sandbox_excel,donus_kitchen_data,null,kpis_POS,full_balance_changes,Growth
silver_power_bi_growth,#N/A,North Star,donus_kitchen_sandbox_excel,donus_kitchen_cx,null,kpis_Tickets,tickets_zendesk,Growth
silver_power_bi_growth,BeesBankmongocollection:banking-pix,North Star,donus_kitchen_sandbox_excel,donus_kitchen,null,pix_ambev_origem,banking_pix_cashin,Growth
silver_power_bi_growth,PostgresDBdonus_banking_pix_external,North Star,donus_kitchen_sandbox_excel,donus_kitchen,null,pix_ambev_origem,banking_pix_external_company,Growth
silver_power_bi_growth,tabelasmapeadas,North Star,donus_kitchen_sandbox_excel,donus_serving,null,pix_ambev_origem,donus_customer,Growth
silver_power_bi_growth,#N/A,North Star,donus_kitchen_data,donus_kitchen_finance,null,rentabilidade_pix_ambev,vw_rentabilidade_ltv_pix_ambev,Growth
silver_power_bi_growth,BeesBankmongocollection:donus_banking_pix_payment,North Star,donus_kitchen_sandbox_excel,donus_kitchen,null,pix_qr_base,banking_pix_payment_location,Growth
silver_power_bi_growth,tabelasmapeadas,North Star,donus_kitchen_sandbox_excel,donus_serving,null,pix_qr_base,donus_customer,Growth
silver_power_bi_growth,PediaoRafa,North Star,donus_kitchen_sandbox_excel,donus_kitchen_data,null,PIX_IN,full_balance_changes,Growth
silver_power_bi_growth,PediaoRafa,North Star,donus_kitchen_sandbox_excel,donus_kitchen_data,null,PIX_OUT,full_balance_changes,Growth
silver_power_bi_growth,PediaoRafa,North Star,donus_kitchen_sandbox_excel,donus_kitchen_data,null,PIX_in_and_out,full_balance_changes,Growth
silver_power_bi_growth,#N/A,North Star,donus_kitchen_sandbox_excel,donus_kitchen_finance,null,kpis_Recarga,vw_rentabilidade_ltv_top_up_dia,Growth
silver_power_bi_growth,#N/A,North Star,donus_kitchen_sandbox_excel,donus_kitchen_finance,null,kpis_pix_ambev,vw_rentabilidade_ltv_pix_ambev_dia,Growth
silver_power_bi_growth,tabelasmapeadas,North Star,donus_kitchen_data,donus_serving,null,kpis_contas,donus_customer,Growth
silver_power_bi_growth,PediaoRafa,North Star,donus_kitchen_data,donus_kitchen_data,null,kpis_contas,full_balance_changes,Growth
silver_power_bi_growth,tabelasmapeadas,North Star,donus_kitchen_sandbox_excel,donus_serving,null,kpis_novas_contas,donus_customer,Growth
silver_power_bi_growth,PediaoRafa,North Star,donus_kitchen_sandbox_excel,donus_kitchen_data,null,kpis_novas_contas,full_balance_changes,Growth
silver_power_bi_growth,PediaoRafa,North Star,donus_kitchen_sandbox_excel,donus_kitchen_data,null,kpis_wallet,full_balance_changes,Growth
silver_power_bi_growth,#N/A,North Star,donus_kitchen_sandbox_excel,donus_kitchen_finance,null,kpis_wallet,vw_rentabilidade_ltv_top_up,Growth
silver_power_bi_growth,#N/A,North Star,donus_kitchen_data,donus_kitchen_data,null,mom_ativacao_conta,kpis_contas,Growth
silver_power_bi_growth,tabelasmapeadas,North Star,donus_kitchen_sandbox_excel,donus_serving,null,cohort_15_conta,donus_customer,Growth
silver_power_bi_growth,PediaoRafa,North Star,donus_kitchen_sandbox_excel,donus_kitchen_data,null,cohort_15_conta,full_balance_changes,Growth
silver_power_bi_growth,tabelasmapeadas,North Star,donus_kitchen_sandbox_excel,donus_serving,null,cohort_30_conta,donus_customer,Growth
silver_power_bi_growth,PediaoRafa,North Star,donus_kitchen_sandbox_excel,donus_kitchen_data,null,cohort_30_conta,full_balance_changes,Growth
silver_power_bi_growth,tabelasmapeadas,North Star,donus_kitchen_sandbox_excel,donus_serving,null,cohort_45_conta,donus_customer,Growth
silver_power_bi_growth,PediaoRafa,North Star,donus_kitchen_sandbox_excel,donus_kitchen_data,null,cohort_45_conta,full_balance_changes,Growth
silver_power_bi_growth,#N/A,North Star,donus_kitchen_data,donus_kitchen_data,null,chaves_validas,vw_pix_userkeys,Growth
silver_power_bi_acquiring,null,POS Adiq - Entrega 30d,donus_kitchen_logistics,-,false,logistica_funil_adiq_geral,null,Painel Executivo
silver_power_bi_conta_digital,#N/A,Contact Rate,donus_kitchen_digital,donus_kitchen_cx,false,cr_account,tickets_zendesk,Digital Account & Engagement
silver_power_bi_conta_digital,#N/A,Contact Rate,donus_kitchen_cx,donus_kitchen_cx,false,motivos_de_chamados,contact_rate_new donus_kitchen_cx,Digital Account & Engagement
silver_power_bi_conta_digital,#N/A,Contact Rate,donus_kitchen_digital,donus_kitchen,false,vw_ativos_cr_account,conta_bar_applicationuserstatushistory,Digital Account & Engagement
silver_power_bi_conta_digital,#N/A,Contact Rate,donus_kitchen_digital,donus_kitchen_digital,false,vw_avg_cr_account,cr_account,Digital Account & Engagement
silver_power_bi_conta_digital,#N/A,Contact Rate,donus_kitchen_digital,donus_kitchen_digital,false,vw_avg_cr_acesso_conta,cr_account,Digital Account & Engagement
silver_power_bi_conta_digital,#N/A,Contact Rate,donus_kitchen_digital,donus_kitchen_logistics,false,vw_cr_account_semanal,calendario donus_kitchen_digital,Digital Account & Engagement
silver_power_bi_conta_digital,#N/A,Mudança de Status,donus_kitchen_digital,donus_kitchen,false,vw_applicationuserstats,conta_bar_applicationuserstatushistory,Digital Account & Engagement
silver_power_bi_conta_digital,#N/A,Gerencial,donus_kitchen_risk,donus_kitchen,false,tabela_mesa_gerencial,stone_age_temp_mesa donus_kitchen,Digital Account & Engagement
silver_power_bi_conta_digital,#N/A,Gerencial,donus_kitchen_risk,donus_kitchen,false,tabela_policy_sta_gerencial,stone_age_temp_policy,Digital Account & Engagement
silver_power_bi_conta_digital,#N/A,Gerencial,donus_kitchen_digital,donus_serving,false,vw_contas_novas,donus_customer,Digital Account & Engagement
silver_power_bi_conta_digital,#N/A,Gerencial,donus_kitchen_digital,donus_serving,false,vw_contas_phi,donus_customer,Digital Account & Engagement
silver_power_bi_conta_digital,#N/A,Gerencial,donus_kitchen_digital,donus_kitchen,false,vw_cr_onboarding,donus_customer_onboarding,Digital Account & Engagement
silver_power_bi_conta_digital,#N/A,Gerencial,donus_kitchen_digital,donus_kitchen_cx,false,vw_cr_onboarding_motivos,tickets_zendesk,Digital Account & Engagement
silver_power_bi_conta_digital,#N/A,Gerencial,donus_kitchen_digital,donus_kitchen,false,vw_onboarding_all,donus_customer_onboarding,Digital Account & Engagement
silver_power_bi_conta_digital,#N/A,Gerencial,donus_kitchen_digital,donus_kitchen,false,vw_funil2,donus_customer_onboarding,Digital Account & Engagement
silver_power_bi_conta_digital,#N/A,Funil Onboarding,donus_kitchen_digital,donus_kitchen,false,vw_funil,donus_customer_onboarding,Digital Account & Engagement
silver_power_bi_conta_digital,#N/A,Resumo Contas,donus_kitchen_digital,donus_kitchen_data,false,vw_customer_general_info,full_balance_changes donus_kitchen_data,Digital Account & Engagement
silver_power_bi_conta_digital,#N/A,OKR Engagement,donus_kitchen_data,donus_kitchen_data,false,company_wallet,full_balance_changes,Digital Account & Engagement
silver_power_bi_conta_digital,#N/A,OKR Engagement,donus_kitchen_cx,-,false,contact_rate,null,Digital Account & Engagement
silver_power_bi_conta_digital,#N/A,OKR Engagement,donus_kitchen_cx,-,false,contact_rate_30d,null,Digital Account & Engagement
silver_power_bi_conta_digital,#N/A,OKR Engagement,donus_kitchen_digital,donus_kitchen_digital,false,vw_churn_saldo_conta,vw_movimentacao_saldo_normal,Digital Account & Engagement
silver_power_bi_conta_digital,#N/A,OKR Engagement,donus_kitchen_digital,donus_kitchen_cx,false,vw_cr_engagement,tickets_zendesk,Digital Account & Engagement
silver_power_bi_conta_digital,#N/A,OKR Engagement,donus_kitchen_digital,donus_kitchen_data,false,vw_freq_utilizacao_produto,full_balance_changes,Digital Account & Engagement
silver_power_bi_conta_digital,#N/A,OKR Engagement,donus_kitchen_digital,donus_kitchen_digital,false,vw_media_produtos_mau,vw_total_produtos,Digital Account & Engagement
silver_power_bi_conta_digital,#N/A,Motor Cashback,donus_kitchen_digital,donus_kitchen_data,false,vw_cashback_fullbalance,full_balance_changes,Digital Account & Engagement
silver_power_bi_conta_digital,#N/A,Motor Cashback,donus_kitchen_digital,donus_kitchen,false,vw_loyalty_cashback,banking_loyalty_cashback donus_kitchen_digital,Digital Account & Engagement
silver_power_bi_conta_digital,#N/A,Motor Cashback,donus_kitchen_digital,donus_kitchen,false,vw_loyalty_eligibility,banking_loyalty_eligibility,Digital Account & Engagement
silver_power_bi_conta_digital,#N/A,Motor Cashback,donus_kitchen_digital,donus_kitchen,false,vw_loyalty_monthly_transactions,banking_loyalty_monthly_transactions,Digital Account & Engagement
silver_power_bi_conta_digital,#N/A,Motor Cashback,donus_kitchen_digital,donus_kitchen_data,false,vw_tpv_medio_pos_segmento,full_balance_changes donus_serving,Digital Account & Engagement
silver_power_bi_conta_digital,#N/A,Contact Rate,donus_kitchen_digital,donus_kitchen_data,false,vw_cr_engagement_semanal,full_balance_changes donus_serving,Digital Account & Engagement
silver_power_bi_conta_digital,#N/A,Painel Cashback,donus_kitchen_digital,donus_kitchen_data,false,vw_ativos_cashback,full_balance_changes,Digital Account & Engagement
silver_power_bi_conta_digital,#N/A,Painel Cashback,donus_kitchen_digital,donus_kitchen_digital,false,vw_cashback_vg,vw_fies donus_kitchen,Digital Account & Engagement
silver_power_bi_conta_digital,#N/A,Painel Cashback,donus_kitchen_digital,donus_kitchen_digital,false,vw_churn_cashback,vw_ambev_cashback_mensal,Digital Account & Engagement
silver_power_bi_credito,abfss://iguazu-datalake-raw@gblstorageiguazuprod001.dfs.core.windows.net/donus_raw/btg/carteira_hourly/dt={today}/{hour_folder},Longo Prazo,donus_kitchen_credit,donus_serving,false,carteira_lp,fidc_carteira_lp_accrual,Credit
silver_power_bi_credito,#N/A,Longo Prazo,donus_kitchen_credit,donus_credit_kitchen_ds,false,carteira_lp,mesano_csv,Credit
silver_power_bi_credito,#N/A,Longo Prazo,donus_kitchen_credit,donus_relational,false,carteira_lp,fidc_carteira_lp_due_value,Credit
silver_power_bi_credito,#N/A,Longo Prazo,donus_kitchen_credit,donus_kitchen_finance,false,carteira_lp,vw_balance_accounts_saldo_all,Credit
silver_power_bi_credito,#N/A,Longo Prazo,donus_kitchen_credit,null,false,lp_over,null,Credit
silver_power_bi_credito,#N/A,Longo Prazo,donus_kitchen_credit,null,false,lp_over_renegotiated,null,Credit
silver_power_bi_credito,#N/A,Longo Prazo,donus_kitchen_credit,donus_kitchen_credit,false,fidc_lp_rolagem,fidc_lp_parcela_with_reneg_date,Credit
silver_power_bi_credito,#N/A,Longo Prazo,donus_kitchen_credit,donus_kitchen_credit,false,fidc_lp_lgd,fidc_lp_lgd_first_month,Credit
silver_power_bi_credito,#N/A,Longo Prazo,donus_kitchen_credit,donus_kitchen_credit,false,fidc_lp_lgd,fidc_lp_lgd_first_month_aggregate,Credit
silver_power_bi_credito,#N/A,Longo Prazo,donus_kitchen_credit,donus_kitchen_credit,false,fidc_lp_lgd,fidc_lp_lgd_first_month_contract,Credit
silver_power_bi_credito,#N/A,Longo Prazo,donus_kitchen_credit,donus_kitchen_credit,false,fidc_lp_lgd,fidc_lp_lgd_first_month_contract_fixed,Credit
silver_power_bi_credito,#N/A,Longo Prazo,donus_kitchen_credit,donus_kitchen_credit,false,fidc_lp_recuperacao,carteira_lp,Credit
silver_power_bi_credito,#N/A,Longo Prazo,donus_kitchen_credit,donus_relational,false,dados_lp_contrato,fidc_carteira_lp_parcela,Credit
silver_power_bi_credito,Crédtobtg-abfss://iguazu-datalake-raw@gblstorageiguazuprod001.dfs.core.windows.net/donus_raw/btg/carteira_hourly/dt={today}/{hour_folder},Longo Prazo,donus_kitchen_credit,donus_relational,false,dados_lp_contrato,fidc_carteira_lp,Credit
silver_power_bi_credito,IrisDatashare:abfss://iguazudatalakeraw@gblstorageiguazuprod001.dfs.core.windows.net/irisraw/clientes/Clientes/,Longo Prazo,donus_kitchen_credit,iris_kitchen,false,dados_lp_contrato,ambev_clientes,Credit
silver_power_bi_credito,IrisDatashareabfss://iguazudatalakeraw@gblstorageiguazuprod001.dfs.core.windows.net/irisraw/estruturadevendas/EstruturaVendas/,Longo Prazo,donus_kitchen_credit,iris_kitchen,false,dados_lp_contrato,ambev_estruturadevendas,Credit
silver_power_bi_credito,#N/A,Longo Prazo,donus_kitchen_credit,ambev_credit_kitchen_ds,false,dados_lp_contrato,donus_lt_final_scores,Credit
silver_power_bi_credito,GeradopelotimedeDataScientist,Longo Prazo,donus_kitchen_credit,ambev_credit_kitchen_ds,false,dados_lp_contrato,all_poc_risk_score_v2,Credit
silver_power_bi_credito,"PostgreAMBEV,porémapartirde2023seráenviadoviadatashare",Longo Prazo,donus_kitchen_credit,iris_kitchen,false,dados_lp_contrato,postgres_cliente_mais,Credit
silver_power_bi_credito,#N/A,Longo Prazo,donus_kitchen_credit,donus_kitchen_operations,false,dados_lp_contrato,ambev_setores_censitarios_estrato_social_renda,Credit
silver_power_bi_credito,#N/A,Longo Prazo,donus_kitchen_credit,donus_kitchen_credit,false,carteira_lp_out_22,manual_input_carteira_lp_out_22,Credit
silver_power_bi_credito,#N/A,Longo Prazo,donus_kitchen_credit,donus_kitchen_credit,false,carteira_lp_out_22,manual_input_carteira_lp_22_liq_nov_22,Credit
silver_power_bi_credito,#N/A,Longo Prazo,donus_kitchen_credit,donus_kitchen_credit,false,carteira_lp_out_22,dados_lp_contrato,Credit
silver_power_bi_credito,#N/A,Longo Prazo,donus_kitchen_credit,donus_kitchen_credit,false,lp_carteira_receita,carteira_lp,Credit
silver_power_bi_credito,#N/A,Longo Prazo,donus_kitchen_credit,donus_kitchen_credit,false,over_mob_aux,lp_over,Credit
silver_power_bi_credito,#N/A,Longo Prazo Visão Produto,donus_kitchen_credit,donus_kitchen_data,false,lp_funil,TTV_Ambev,Credit
silver_power_bi_credito,#N/A,Longo Prazo Visão Produto,donus_kitchen_credit,donus_kitchen_credit,false,lp_funil,projecao_ttv,Credit
silver_power_bi_credito,#N/A,Longo Prazo Visão Produto,donus_kitchen_credit,donus_kitchen_credit,false,lp_funil,api_mova,Credit
silver_power_bi_credito,#N/A,Longo Prazo Visão Produto,donus_kitchen_credit,donus_kitchen,false,lp_funil,mova_motor,Credit
silver_power_bi_credito,#N/A,Longo Prazo Visão Produto,donus_kitchen_credit,donus_kitchen,false,lp_funil,mova_cotacao,Credit
