createdAt,description,format,id,lastModified,location,minReaderVersion,minWriterVersion,name,numFiles,sizeInBytes
2022-07-11T13:33:20.139Z,,delta,a9bcc5fa-a8f8-4204-8b2e-afab758a983e,2023-01-08T16:37:55.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_dataeng/validations_mx_ljb_municipio,1,2,ztech_kitchen_dataeng.validations_mx_ljb_municipio,1,559
2022-07-11T13:33:13.890Z,,delta,f16421e8-f2e3-4365-8ab0-3df6f379d585,2023-01-08T16:37:59.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_dataeng/validations_mx_vbrk,1,2,ztech_kitchen_dataeng.validations_mx_vbrk,1,1648
2022-08-08T13:05:46.766Z,,delta,0b4fa82c-7f6f-411f-8226-f212ebb91884,2023-01-08T16:38:05.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_dataeng/zfact_cierre_mayo_csv,1,2,ztech_kitchen_dataeng.zfact_cierre_mayo_csv,1,14829683
2021-11-04T21:29:07.803Z,,delta,41e9f1dc-57d4-4e1a-87a5-af6c797a175b,2023-01-08T16:38:10.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_dataeng/ztech_transactions,1,2,ztech_kitchen_dataeng.ztech_transactions,1,4682
2021-12-15T15:02:26.542Z,,delta,98e7b7ba-6523-46ef-ac98-af12ece22458,2023-01-08T16:29:52.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_finance/water_pump_mau,1,2,ztech_kitchen_finance.water_pump_mau,1,3893
2021-12-15T15:07:58.378Z,,delta,2597c144-429a-4ccd-a2a3-519f5ee7be3d,2023-01-08T16:29:57.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_finance/water_pump_netrevenue,1,2,ztech_kitchen_finance.water_pump_netrevenue,1,3723
2021-12-15T14:59:13.835Z,,delta,40bb60ed-7e2b-49e5-9607-0f262c67d3ef,2023-01-08T16:30:05.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_finance/water_pump_tpv,1,2,ztech_kitchen_finance.water_pump_tpv,1,4170
2022-10-03T19:04:14.838Z,,delta,ef1ec026-0f87-4816-83a7-a31415ec6261,2023-01-08T16:30:23.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_governance/manual_input_db_users_company,1,2,ztech_kitchen_governance.manual_input_db_users_company,1,1194
2022-09-05T14:56:27.176Z,,delta,67faa6e5-3503-4133-8a40-a36131a7eadd,2023-01-08T16:30:29.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_governance/manual_input_dg_data_owners,1,2,ztech_kitchen_governance.manual_input_dg_data_owners,1,10529
2022-09-05T14:53:17.859Z,,delta,787a23a4-e0b9-4785-b3cc-e7a34c6dce21,2023-01-08T16:30:35.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_governance/manual_input_schema_group,1,2,ztech_kitchen_governance.manual_input_schema_group,1,3273
2022-08-02T13:53:38.387Z,,delta,82886de4-c936-41dc-920f-df5dc5739ab3,2023-01-08T16:30:43.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_governance/tracking_schemas_202208,1,2,ztech_kitchen_governance.tracking_schemas_202208,1,85386
2022-08-24T21:39:13.083Z,,delta,80a33f30-d8b4-469f-bf97-22e4ef286354,2023-01-08T16:30:53.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_governance/tracking_schemas_20220824,1,2,ztech_kitchen_governance.tracking_schemas_20220824,1,92215
2022-09-05T17:13:57.180Z,,delta,42242abe-9cf5-4092-96f8-af13eebc977c,2023-01-08T16:31:00.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_governance/tracking_schemas_202209,1,2,ztech_kitchen_governance.tracking_schemas_202209,1,96023
2022-09-05T15:05:12.892Z,,delta,76a9515c-1f6c-4154-84b4-db08cc5a97ec,2023-01-08T16:31:10.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_governance/tracking_schemas_20220905,1,2,ztech_kitchen_governance.tracking_schemas_20220905,1,96023
2022-10-04T12:42:53.649Z,,delta,41e25a7d-65ff-4f91-a960-c7c670a56b84,2023-01-08T16:32:26.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_governance/tracking_schemas_202210,1,2,ztech_kitchen_governance.tracking_schemas_202210,1,101059
2022-11-01T19:09:48.609Z,,delta,ed516f19-7d28-45e5-94b3-6e20b39e895c,2022-11-01T19:09:50.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_governance/tracking_schemas_202211,1,2,ztech_kitchen_governance.tracking_schemas_202211,1,106489
2022-07-27T14:59:32.426Z,,delta,881289a5-7964-4112-945e-34c523d46aa3,2023-01-08T16:32:32.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_governance/users_databricks_20220727,1,2,ztech_kitchen_governance.users_databricks_20220727,1,2081
2022-07-27T14:53:44.287Z,,delta,924db638-3cc9-4e23-b264-0eba8f0a5756,2023-01-08T16:32:40.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_governance/vw_users_databricks_20220727,1,2,ztech_kitchen_governance.vw_users_databricks_20220727,1,18590
2021-05-31T19:33:02.311Z,,delta,655a3542-bc24-4640-b47d-446427beb4b2,2023-01-08T16:30:41.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_growth/active_users_summary_table,1,2,ztech_kitchen_growth.active_users_summary_table,1,30818
2021-08-02T13:56:28.245Z,,delta,127708f8-746e-41af-bd0b-83da4668d38d,2023-01-08T16:30:50.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_growth/active_users_summary_table_per_category,1,2,ztech_kitchen_growth.active_users_summary_table_per_category,1,202435
2021-07-12T17:50:31.138Z,,delta,acb712d6-6ca0-480a-82f5-ef5ddc69dd7c,2023-01-08T16:30:59.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_growth/ambev_cidade_uf,1,2,ztech_kitchen_growth.ambev_cidade_uf,1,122792
2021-07-15T14:47:37.290Z,,delta,4cd8da04-9789-444b-ba43-7f1c925201ff,2023-01-08T16:31:09.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_growth/ambev_clientes_mg,1,2,ztech_kitchen_growth.ambev_clientes_mg,1,4418383
2021-06-21T19:37:01.747Z,,delta,e3dbc2b2-cacd-4bac-8a4a-8eedc4d03e15,2023-01-08T16:31:17.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_growth/ambev_clients_orders,1,2,ztech_kitchen_growth.ambev_clients_orders,1,31038734
2021-07-12T17:36:27.511Z,,delta,f49e4280-4f50-46dd-9409-bd44abf5671c,2023-01-08T16:31:22.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_growth/ambev_codigo_cidade,1,2,ztech_kitchen_growth.ambev_codigo_cidade,1,30081
2021-09-28T23:22:45.598Z,,delta,8167da26-2756-49f9-b7c7-90daa7f2f52e,2023-01-08T16:31:26.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_growth/ambev_donus_extended_final,1,2,ztech_kitchen_growth.ambev_donus_extended_final,1,3104
2021-09-28T21:12:51.668Z,,delta,00fb7e08-565e-41e9-a672-24c0cacc2c66,2023-01-08T16:31:33.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_growth/ambev_donus_nps_time_series,1,2,ztech_kitchen_growth.ambev_donus_nps_time_series,1,4335067
2021-10-21T00:14:31.854Z,,delta,dd3ce48c-af19-4c91-8b49-1604d5d08a4b,2023-01-08T16:31:37.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_growth/ambev_maco_donus_analysis,1,2,ztech_kitchen_growth.ambev_maco_donus_analysis,1,472628
2021-10-20T20:39:14.711Z,,delta,677fddee-5e91-4227-a335-26a7bf20b3bd,2023-01-08T16:31:45.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_growth/ambev_maco_september,1,2,ztech_kitchen_growth.ambev_maco_september,1,3816102
2021-10-20T17:56:19.849Z,,delta,452c12f8-e6ff-463f-8236-0f8e6b656477,2023-01-08T16:31:51.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_growth/ambev_maco_sku,1,2,ztech_kitchen_growth.ambev_maco_sku,1,2697173
2021-06-23T14:36:03.256Z,,delta,e5bcb916-ad06-413c-a4fe-ab2f4858c597,2023-01-08T16:31:58.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_growth/ambev_mg,1,2,ztech_kitchen_growth.ambev_mg,1,16521762
2021-06-23T14:28:52.550Z,,delta,2bf818e7-6a81-4fef-b8bf-08f42606eca1,2023-01-08T16:32:02.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_growth/ambev_orders,1,2,ztech_kitchen_growth.ambev_orders,1,12624770
2021-11-16T21:46:30.532Z,,delta,c4d8bac9-bc4f-4496-a783-662cf4b0af63,2023-01-08T16:32:07.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_growth/bees_cod,1,2,ztech_kitchen_growth.bees_cod,1,1335222
2021-08-02T13:56:19.999Z,,delta,490562eb-5db6-44b2-bf91-e1676e9a18b6,2023-01-08T16:32:13.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_growth/cashback_mg,1,2,ztech_kitchen_growth.cashback_mg,1,975680
2021-06-11T18:25:23.000Z,,parquet,null,null,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_growth/cashback_mg2,null,null,ztech_kitchen_growth.cashback_mg2,null,null
2021-07-22T19:57:26.000Z,,parquet,null,null,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_growth/clientemais_visit_dates,null,null,ztech_kitchen_growth.clientemais_visit_dates,null,null
2021-06-10T20:30:27.137Z,,delta,e1241464-902b-4401-bee8-a96ae6d88712,2023-01-08T16:32:18.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_growth/donus_customers_transactions,1,2,ztech_kitchen_growth.donus_customers_transactions,1,10917632
2021-06-08T21:10:39.316Z,,delta,08b516ee-4b1b-4368-bc17-e6f4f14e31a7,2023-01-08T16:32:27.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_growth/donus_home_agent,1,2,ztech_kitchen_growth.donus_home_agent,1,1810952
2021-06-24T19:58:02.739Z,,delta,ae43f9cd-1287-40db-8172-d9c19ef2c2d2,2023-01-08T16:32:33.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_growth/getin_customer_base,1,2,ztech_kitchen_growth.getin_customer_base,1,1269611
2021-06-24T19:51:56.206Z,,delta,92563426-b5bb-45d4-991f-4287dee1ef12,2023-01-08T16:32:42.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_growth/getin_full_ambev,1,2,ztech_kitchen_growth.getin_full_ambev,1,1065261
2021-06-24T19:53:12.887Z,,delta,07e75c38-ad86-422e-973f-d0478307dd86,2023-01-08T16:32:47.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_growth/getin_full_ambev_raw,1,2,ztech_kitchen_growth.getin_full_ambev_raw,1,2526277
2021-12-08T19:22:32.981Z,,delta,b373f599-5b58-446e-b14f-ac98b454f9ef,2023-01-08T16:32:54.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_growth/getin_liga_base_report,1,2,ztech_kitchen_growth.getin_liga_base_report,1,4204853
2021-08-24T22:18:34.782Z,,delta,a6a2640a-6a2e-4f37-a8c9-e9ee94538b06,2023-01-08T16:32:59.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_growth/getin_liga_report,1,2,ztech_kitchen_growth.getin_liga_report,1,9157
2021-07-16T19:50:11.602Z,,delta,0717cc13-df2f-4e58-9e18-d14294db7739,2023-01-08T16:33:02.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_growth/getin_stella,1,2,ztech_kitchen_growth.getin_stella,1,817141
2021-07-05T20:39:06.065Z,,delta,9ead5b5e-d563-4ce5-bc9f-5108dde2125d,2023-01-08T16:33:09.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_growth/getin_units_ambev,1,2,ztech_kitchen_growth.getin_units_ambev,1,727112
2021-06-29T20:47:32.589Z,,delta,35bc3188-32ed-44eb-93f9-8298738f4766,2023-01-08T16:33:14.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_growth/lemon_ambev_leads,1,2,ztech_kitchen_growth.lemon_ambev_leads,1,392305
2021-06-01T12:57:46.480Z,,delta,90f1b246-ca13-4153-8b6d-b1e68058314c,2023-01-08T16:33:21.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_growth/lemon_ifood,1,2,ztech_kitchen_growth.lemon_ifood,1,246139
2021-06-21T20:28:01.414Z,,delta,cbbff3ba-aede-4446-8bf7-eeac33e748a8,2023-01-08T16:33:27.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_growth/lepa_train_test_final,1,2,ztech_kitchen_growth.lepa_train_test_final,1,942557
2021-06-21T20:17:47.009Z,,delta,0fdd8160-d685-4035-9906-6b51f109f449,2023-01-08T16:33:37.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_growth/lepa_train_test_sluzia,1,2,ztech_kitchen_growth.lepa_train_test_sluzia,1,462109
2021-06-29T16:31:02.360Z,,delta,b2bcd6e8-9258-43a8-bdb5-4fb2fca43d09,2023-01-08T16:33:44.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_growth/manual_input_lemon_clients,1,2,ztech_kitchen_growth.manual_input_lemon_clients,1,234856
2021-08-13T13:25:50.252Z,,delta,1ea95936-941a-4fa2-bc02-c7e757a7b5af,2023-01-08T16:33:55.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_growth/temp_casual_analysis,1,2,ztech_kitchen_growth.temp_casual_analysis,1,46766518
2021-08-13T18:11:18.056Z,,delta,8c13fb34-2b4f-4d9e-8f9e-9f423f1a143e,2023-01-08T16:34:05.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_growth/temp_casual_analysis_beer,1,2,ztech_kitchen_growth.temp_casual_analysis_beer,1,36562025
2021-08-17T13:37:14.415Z,,delta,bb64ada4-c5e2-4ae1-bcb8-87194f256617,2023-01-08T16:34:10.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_growth/temp_casual_analysis_beer_v2,1,2,ztech_kitchen_growth.temp_casual_analysis_beer_v2,1,36975895
2021-08-20T17:34:59.000Z,,parquet,null,null,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_growth/temp_casual_analysis_beer_v3,null,null,ztech_kitchen_growth.temp_casual_analysis_beer_v3,null,null
2021-09-16T18:23:42.422Z,,delta,537e8f70-9812-4e97-b3bf-6ecf9e134526,2023-01-08T16:34:18.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_growth/temp_credit_uplift_analysis,1,2,ztech_kitchen_growth.temp_credit_uplift_analysis,1,53401244
2022-08-02T12:19:24.365Z,,delta,22a1778b-52c2-460d-b3bb-3b8954d189c3,2023-01-08T16:30:57.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_people/kenoby_applicants,1,2,ztech_kitchen_people.kenoby_applicants,1,13242189
2022-08-11T12:10:23.237Z,,delta,cac3767c-f723-4b8c-b8de-8152be29a528,2023-01-08T16:31:07.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_people/kenoby_companies,1,2,ztech_kitchen_people.kenoby_companies,1,4126
2022-08-11T12:10:40.429Z,,delta,8c69efbd-a992-45ff-a350-a9f9d569167d,2023-01-08T16:31:14.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_people/kenoby_interview_evaluations,1,2,ztech_kitchen_people.kenoby_interview_evaluations,1,31279
2022-08-10T00:13:46.390Z,,delta,24df74d0-ed54-48d9-824b-1e943743c00e,2023-01-08T16:31:20.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_people/kenoby_mappings,1,2,ztech_kitchen_people.kenoby_mappings,1,7071232
2021-08-12T12:42:51.358Z,,delta,69492222-8bb6-4dd8-9f86-fc09dddb5771,2023-01-08T16:31:25.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_people/kenoby_position_requests,1,2,ztech_kitchen_people.kenoby_position_requests,1,425
2022-08-11T12:10:29.196Z,,delta,d57ee571-51c1-4b29-82ad-329377a5d073,2023-01-08T16:31:32.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_people/kenoby_position_templates,1,2,ztech_kitchen_people.kenoby_position_templates,1,577547
2022-08-11T12:10:35.749Z,,delta,fb743771-6f67-43ed-ad66-0f8399f85363,2023-01-08T16:31:37.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_people/kenoby_positions,1,2,ztech_kitchen_people.kenoby_positions,1,1896764
2022-08-11T12:10:23.953Z,,delta,c3edabbe-dc7a-4b92-bc49-6e5280ec3e91,2023-01-08T16:31:45.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_people/kenoby_reviews,1,2,ztech_kitchen_people.kenoby_reviews,1,380236
2022-08-11T12:10:19.995Z,,delta,e03a2774-c7cf-4406-9200-13b2dca6245e,2023-01-08T16:31:52.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ztech_kitchen_people/kenoby_users,1,2,ztech_kitchen_people.kenoby_users,1,89232
2022-02-14T15:47:49.591Z,,delta,6b849b62-e7d6-434e-b215-d4b1bb9c4251,2023-01-08T16:32:42.000Z,abfss://iguazu-datalake-relational@gblstorageiguazuprod001.dfs.core.windows.net/ztech_relational/customer_identification_historical,1,2,ztech_relational.customer_identification_historical,3,204379178
2022-01-27T17:48:18.318Z,,delta,0099d4a6-4c07-4f6e-8f9e-66a2526cc69d,2023-01-08T16:32:47.000Z,abfss://iguazu-datalake-relational@gblstorageiguazuprod001.dfs.core.windows.net/ztech_relational/customer_identity,1,2,ztech_relational.customer_identity,9,65689283
2022-01-27T13:18:19.834Z,,delta,241d9bcc-6572-4917-84de-1293541d1dd6,2023-01-08T16:32:54.000Z,abfss://iguazu-datalake-relational@gblstorageiguazuprod001.dfs.core.windows.net/ztech_relational/global_customer_identification,1,2,ztech_relational.global_customer_identification,1,48274944
2023-01-04T20:49:28.174Z,,delta,bd787c83-4fc7-40e7-8ff7-dc79015d7b95,2023-01-05T18:18:39.000Z,abfss://iguazu-datalake-relational@gblstorageiguazuprod001.dfs.core.windows.net/ztech_relational/manual_input_foreign_exchange,1,2,ztech_relational.manual_input_foreign_exchange,2,10398
2022-01-26T19:12:17.000Z,,parquet,null,null,abfss://iguazu-datalake-relational@gblstorageiguazuprod001.dfs.core.windows.net/ztech_relational/reference_customer_identity,null,null,ztech_relational.reference_customer_identity,null,null
2022-09-14T19:35:28.764Z,,delta,6476245d-5bd9-4d60-9a92-817af020d4fc,2023-01-08T16:33:29.000Z,abfss://iguazu-datalake-serving@gblstorageiguazuprod001.dfs.core.windows.net/ztech_serving/calendar,1,2,ztech_serving.calendar,1,74153
2022-08-22T23:21:38.775Z,,delta,42f01fa4-339b-4dc8-8920-f1dff0af7297,2023-01-09T13:02:48.000Z,abfss://iguazu-datalake-serving@gblstorageiguazuprod001.dfs.core.windows.net/ztech_serving/financial_global_kpi,1,2,ztech_serving.financial_global_kpi,36,399773
2023-01-08T00:02:37.456Z,,delta,d012b7d7-f68a-438c-8d22-bb29a1c41e30,2023-01-08T16:33:49.000Z,abfss://iguazu-datalake-serving@gblstorageiguazuprod001.dfs.core.windows.net/ztech_serving/financial_global_kpi_plan,1,2,ztech_serving.financial_global_kpi_plan,1,3181
2022-07-29T12:09:49.546Z,,delta,e30899f2-4259-43c0-904e-412e671e48d2,2023-01-08T16:33:58.000Z,abfss://iguazu-datalake-serving@gblstorageiguazuprod001.dfs.core.windows.net/ztech_serving/financial_global_kpi_tst,1,2,ztech_serving.financial_global_kpi_tst,1,189268
2022-09-14T19:52:32.769Z,,delta,d7414180-fe1e-4c0b-a2d3-e10ad25c5318,2023-01-08T16:34:07.000Z,abfss://iguazu-datalake-serving@gblstorageiguazuprod001.dfs.core.windows.net/ztech_serving/manual_input_calendar,1,2,ztech_serving.manual_input_calendar,1,74795
2023-01-07T12:37:39.095Z,,delta,ca475beb-c135-48bd-9ea3-4554c601f1b9,2023-01-09T12:37:25.000Z,abfss://iguazu-datalake-serving@gblstorageiguazuprod001.dfs.core.windows.net/ztech_serving/maz_metrics,1,2,ztech_serving.maz_metrics,40,2222595628
2021-10-05T13:40:58.035Z,,delta,dd08a597-e7e1-46fa-9e71-ca7d2f8d33a6,2023-01-08T16:33:26.000Z,abfss://iguazu-datalake-serving@gblstorageiguazuprod001.dfs.core.windows.net/ztech_serving_people/applicants,1,2,ztech_serving_people.applicants,1,283458
2021-10-05T13:41:09.240Z,,delta,5717ec65-e3af-483c-b1ef-84243dccf346,2023-01-08T16:33:31.000Z,abfss://iguazu-datalake-serving@gblstorageiguazuprod001.dfs.core.windows.net/ztech_serving_people/applicants_history,1,2,ztech_serving_people.applicants_history,1,376604
2021-11-04T17:18:42.127Z,,delta,0676ee8d-13e9-45fd-a4be-49646810179c,2023-01-08T16:33:40.000Z,abfss://iguazu-datalake-serving@gblstorageiguazuprod001.dfs.core.windows.net/ztech_serving_people/applicants_mappings,1,2,ztech_serving_people.applicants_mappings,1,96103
2021-11-04T17:14:21.000Z,,parquet,null,null,abfss://iguazu-datalake-serving@gblstorageiguazuprod001.dfs.core.windows.net/ztech_serving_people/applicants_v2,null,null,ztech_serving_people.applicants_v2,null,null
2022-03-02T11:03:15.546Z,,delta,3daf071e-a8ec-4637-b69c-a2fa3ae7a82b,2023-01-08T16:33:49.000Z,abfss://iguazu-datalake-serving@gblstorageiguazuprod001.dfs.core.windows.net/ztech_serving_people/positions,1,2,ztech_serving_people.positions,1,32216
2021-09-17T14:16:58.443Z,,delta,541faecd-2440-4e49-b5ea-a2809bb31782,2023-01-08T16:33:55.000Z,abfss://iguazu-datalake-serving@gblstorageiguazuprod001.dfs.core.windows.net/ztech_serving_people/positions_history,1,2,ztech_serving_people.positions_history,1,26106
2023-01-05T15:32:43.679Z,,delta,576171d7-a327-497f-b683-515d06f5eb34,2023-01-08T16:33:42.000Z,abfss://iguazu-datalake-serving@gblstorageiguazuprod001.dfs.core.windows.net/ztech_serving_platform/metrics,1,2,ztech_serving_platform.metrics,1,6307
2022-09-22T16:04:04.368Z,,delta,23d275d0-c071-43b6-8ed3-efea7ff8f6e1,2023-01-08T16:33:54.000Z,abfss://iguazu-datalake-serving@gblstorageiguazuprod001.dfs.core.windows.net/ztech_serving_platform/metrics_cost,1,2,ztech_serving_platform.metrics_cost,1,3527
2023-01-05T14:57:08.467Z,,delta,31c48592-d438-4216-9747-f0853901f86d,2023-01-08T16:34:05.000Z,abfss://iguazu-datalake-serving@gblstorageiguazuprod001.dfs.core.windows.net/ztech_serving_platform/tools_costs,1,2,ztech_serving_platform.tools_costs,1,4383
2021-08-25T16:53:57.065Z,,delta,f17aa9fe-4ff7-4778-8f47-69d12dd49aa6,2023-01-08T15:38:15.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/donus_kitchen_governance/keys,1,2,donus_kitchen_governance.keys,1,1074
2021-04-23T02:40:47.136Z,,delta,7a4a00f8-1b0a-41d4-b1b8-c6954cfd6d6d,2023-01-08T15:50:25.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/donus_kitchen_data/invoice_historico_marc_0120,1,2,donus_kitchen_data.invoice_historico_marc_0120,1,26732267
2021-04-23T02:41:45.405Z,,delta,cb8b0aec-a54f-431b-a66e-854486076aa8,2023-01-08T15:51:39.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/donus_kitchen_data/invoice_historico_marc_0220,1,2,donus_kitchen_data.invoice_historico_marc_0220,1,24643184
2021-04-23T02:42:28.489Z,,delta,5c83d9ec-54cd-4470-a343-0f3b5ea149ec,2023-01-08T15:51:46.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/donus_kitchen_data/invoice_historico_marc_0320,1,2,donus_kitchen_data.invoice_historico_marc_0320,1,18301600
2021-04-23T02:43:08.742Z,,delta,44fff233-3427-4ac7-8562-1fcf9912531b,2023-01-08T15:51:51.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/donus_kitchen_data/invoice_historico_marc_0420,1,2,donus_kitchen_data.invoice_historico_marc_0420,1,14944095
2021-04-23T03:01:04.480Z,,delta,c278bc43-ab80-4f2b-91dd-c78c58c54825,2023-01-08T15:51:57.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/donus_kitchen_data/invoice_historico_marc_0520,1,2,donus_kitchen_data.invoice_historico_marc_0520,1,12679178
